Trial  Epoch   LepIsoRank  MetPhiRank  MLLRank  ScoreRank  StatsScore     MLLKS     MetPhiKS  LepIsoKS  SortKey
32     98000   14210       494         6958     7136       911.590422     0.211188  0.011282  0.729290  7452.000000
21     41500   1153        5387        2071     1359       228.365581     0.127346  0.044679  0.268363  7458.000000
15     51000   14375       2472        4987     7482       986.030099     0.176146  0.025916  0.746700  7459.000000
58     90500   7118        2600        4859     9139       1381.792104    0.173892  0.026744  0.442300  7459.000000
72     57500   10633       4679        2782     3735       383.399512     0.140366  0.039989  0.544600  7461.000000
7      82500   3112        5903        1561     2652       303.782966     0.117556  0.048222  0.334000  7464.000000
66     49500   7311        3087        4379     10475      1791.529123    0.166029  0.030133  0.447700  7466.000000
9      55000   8975        2331        5136     5636       624.996848     0.178586  0.024985  0.494200  7467.000000
77     8500    14784       1205        6263     14160      4499.275197    0.198997  0.017019  0.798600  7468.000000
86     21000   8794        4869        2601     11299      2106.557509    0.137235  0.041167  0.489100  7470.000000
69     35000   9923        3445        4028     8330       1173.743838    0.160340  0.032558  0.522200  7473.000000
65     91000   1295        5188        2288     2941       321.620892     0.131891  0.043310  0.273900  7476.000000
2      63000   13995       6328        1149     5728       639.922045     0.107613  0.051094  0.712200  7477.000000
43     74000   10377       3400        4078     9324       1424.871822    0.161399  0.032230  0.537000  7478.000000
6      44000   7559        6761        720      4523       458.241068     0.095343  0.054022  0.455000  7481.000000
3      76500   6288        5455        2026     665        181.175377     0.126474  0.045156  0.420400  7481.000000
1      44000   11802       3284        4198     12708      2876.366226    0.163386  0.031431  0.585900  7482.000000
84     34000   169         1622        5860     1350       227.604353     0.191362  0.020131  0.206900  7482.000000
88     52500   2887        6259        1223     3242       343.391854     0.109664  0.050599  0.328300  7482.000000
59     63000   4804        6765        718      3910       398.915200     0.095305  0.054087  0.380200  7483.000000
14     67000   7574        3739        3748     9756       1551.538667    0.155820  0.034397  0.455400  7487.000000
81     27000   12076       1042        6446     8938       1326.731240    0.202147  0.015852  0.596900  7488.000000
24     89500   10939       257         7233     14133      4454.633549    0.216938  0.009217  0.554179  7490.000000
85     44500   571         1668        5824     3861       394.272208     0.190690  0.020508  0.240000  7492.000000
23     39500   11662       2203        5290     15060      7291.013065    0.181483  0.024191  0.580800  7493.000000
1      95500   7349        3043        4452     13234      3305.621941    0.167282  0.029825  0.448937  7495.000000
37     47500   7113        376         7120     13277      3346.516992    0.214709  0.010205  0.442200  7496.000000
79     61500   13348       4669        2830     6683       820.105444     0.141242  0.039931  0.664000  7499.000000
24     83500   13937       1760        5740     14367      4883.220029    0.189180  0.021161  0.708000  7500.000000
43     82000   7822        307         7194     12788      2930.129579    0.216274  0.009660  0.461500  7501.000000
20     90500   3524        5179        2324     5313       568.299663     0.132555  0.043227  0.345300  7503.000000
21     15000   14541       3881        3626     12119      2511.297164    0.153555  0.035267  0.766705  7507.000000
52     33500   396         422         7085     3418       357.627391     0.213777  0.010638  0.229100  7507.000000
45     98000   15119       4515        2997     15812      86801.425247   0.143750  0.039059  0.852600  7512.000000
23     89000   10024       142         7371     15491      12542.276563   0.219721  0.007909  0.525300  7513.000000
89     52000   15356       7334        181      8939       1326.784382    0.070027  0.058045  0.916688  7515.000000
26     76500   735         6055        1466     3260       345.205086     0.115417  0.049269  0.249218  7521.000000
74     41000   11121       6476        1048     2227       278.907362     0.104999  0.051962  0.560100  7524.000000
47     47000   1774        6682        844      512        167.820077     0.098985  0.053356  0.292700  7526.000000
83     75500   12139       564         6966     7913       1076.977220    0.211284  0.012042  0.599858  7530.000000
8      91000   8588        4808        2722     8911       1321.184911    0.139545  0.040734  0.483326  7530.000000
7      35500   6772        6305        1228     7460       981.624872     0.109798  0.050909  0.433501  7533.000000
57     44000   2788        6803        731      2976       324.440325     0.095819  0.054330  0.324800  7534.000000
70     10000   10461       1049        6485     9397       1445.250661    0.202970  0.015874  0.539436  7534.000000
54     11000   13100       6606        929      15539      13856.635370   0.101498  0.052784  0.650048  7535.000000
15     69500   14230       1337        6199     8091       1114.320680    0.198040  0.018018  0.731100  7536.000000
59     16000   6491        1627        5909     13123      3217.653866    0.192199  0.020165  0.425881  7536.000000
71     40000   8701        5785        1753     9230       1404.188899    0.121399  0.047375  0.486400  7538.000000
27     59000   3319        6708        831      4701       481.735879     0.098656  0.053619  0.339227  7539.000000
56     9500    8074        4671        2871     11946      2412.550797    0.141969  0.039940  0.468923  7542.000000
31     32500   9230        6759        791      4467       452.316535     0.097496  0.054016  0.501700  7550.000000
81     99000   10119       6136        1415     7826       1057.188141    0.114175  0.049827  0.528612  7551.000000
89     79000   8902        916         6635     13833      4043.124068    0.205647  0.014911  0.492136  7551.000000
58     41500   3779        5405        2148     6504       786.148706     0.128981  0.044794  0.353086  7553.000000
65     68000   8068        6138        1416     373        156.322686     0.114176  0.049858  0.468665  7554.000000
45     4000    14003       3812        3745     15573      15347.573581   0.155812  0.034789  0.712719  7557.000000
57     97000   3820        6209        1352     3257       345.039525     0.112313  0.050272  0.354100  7561.000000
83     66000   5043        3512        4050     6186       718.907474     0.160864  0.032988  0.387151  7562.000000
86     2500    9053        662         6906     15412      10652.150195   0.210308  0.012951  0.496470  7568.000000
42     44000   520         7505        65       1753       251.923237     0.056782  0.059209  0.236518  7570.000000
76     57500   6310        2800        4770     13360      3436.536341    0.172244  0.028180  0.421100  7570.000000
26     34000   3960        4894        2678     8838       1300.222704    0.138709  0.041408  0.357900  7572.000000
53     78000   4235        1731        5844     4721       485.122490     0.191065  0.020948  0.364700  7575.000000
13     56000   10192       4388        3193     5451       591.217493     0.146853  0.038281  0.531183  7581.000000
8      84500   7098        7579        6        11540      2211.966103    0.038982  0.059700  0.441861  7585.000000
49     68000   586         5361        2224     10293      1728.757511    0.130430  0.044500  0.241100  7585.000000
20     28000   3880        1600        5990     8403       1192.739400    0.193546  0.020000  0.355937  7590.000000
67     44500   9640        1581        6017     10346      1748.811609    0.194422  0.019893  0.513000  7598.000000
19     60000   4971        6569        1032     3711       380.775580     0.104571  0.052578  0.385200  7601.000000
21     77000   7333        5063        2539     556        171.112064     0.136195  0.042535  0.448381  7602.000000
30     15500   6751        4080        3524     14128      4448.667257    0.151877  0.036428  0.432900  7604.000000
44     53000   9475        4361        3243     13639      3766.197465    0.147545  0.038158  0.508340  7604.000000
67     16000   15168       1386        6219     10730      1888.922263    0.198411  0.018429  0.863000  7605.000000
2      58000   7086        3290        4317     4661       475.736980     0.165132  0.031484  0.441500  7607.000000
45     85500   8526        5124        2485     15653      23322.401495   0.135367  0.042897  0.481300  7609.000000
55     61500   4089        5665        1944     2328       284.788170     0.125075  0.046517  0.360700  7609.000000
7      80500   1506        3391        4218     3738       384.404835     0.163647  0.032179  0.282400  7609.000000
86     94000   12812       3938        3674     12043      2468.895886    0.154473  0.035623  0.633100  7612.000000
72     68500   3479        6595        1018     4684       479.042956     0.103897  0.052753  0.343964  7613.000000
14     80500   7539        3088        4529     7101       905.113726     0.168638  0.030160  0.454470  7617.000000
2      66000   4314        6553        1067     2884       317.546120     0.105588  0.052502  0.367100  7620.000000
20     75500   2735        5208        2414     1539       239.060687     0.133990  0.043443  0.323200  7622.000000
41     7000    9882        4746        2876     10952      1969.500640    0.142068  0.040395  0.520900  7622.000000
23     70500   8106        6079        1545     15634      19857.928324   0.117143  0.049412  0.470100  7624.000000
76     21500   10600       4701        2926     12385      2660.981303    0.142851  0.040091  0.543500  7627.000000
48     19000   3102        7514        113      3202       340.044589     0.063764  0.059301  0.333857  7627.000000
68     51000   14607       3302        4325     7679       1028.293628    0.165207  0.031565  0.774200  7627.000000
73     85500   11893       6391        1237     7320       948.822581     0.109959  0.051484  0.589000  7628.000000
10     46000   2049        4846        2783     5033       527.893341     0.140376  0.041004  0.301800  7629.000000
24     66000   13797       5225        2409     13549      3646.056159    0.133951  0.043561  0.696137  7634.000000
54     35500   8622        4151        3488     8826       1296.086810    0.151200  0.036803  0.484252  7639.000000
37     29500   13506       1704        5936     10173      1689.510039    0.192750  0.020823  0.675186  7640.000000
46     3500    13765       1287        6354     10743      1894.273580    0.200584  0.017614  0.694040  7641.000000
29     39000   14809       3334        4309     14887      6420.811111    0.165028  0.031728  0.803700  7643.000000
65     51000   10990       3989        3654     2376       287.925546     0.154106  0.035852  0.556100  7643.000000
21     44000   1130        6025        1619     745        186.987068     0.118629  0.049059  0.267800  7644.000000
85     15000   11912       846         6800     10893      1948.839820    0.208485  0.014373  0.589714  7646.000000
54     4000    9930        133         7515     15440      11166.947855   0.222896  0.007780  0.522400  7648.000000
54     75000   14516       4691        2960     14073      4361.838413    0.143282  0.040067  0.763900  7651.000000
28     6500    14863       2881        4776     12167      2534.945360    0.172295  0.028704  0.810586  7657.000000
29     75500   11644       815         6845     13788      3958.099796    0.209440  0.014165  0.580000  7660.000000
53     76000   961         2808        4857     599        175.509903     0.173886  0.028217  0.259900  7665.000000
66     33000   11083       5392        2275     13498      3586.831218    0.131621  0.044720  0.559200  7667.000000
35     65000   9800        6857        812      13851      4064.425623    0.098200  0.054758  0.518100  7669.000000
3      73500   5739        3657        4014     4020       408.274149     0.160098  0.033862  0.406000  7671.000000
15     47000   12846       1487        6185     6941       869.815799     0.197832  0.019224  0.635000  7672.000000
73     83500   4620        6230        1450     5877       662.779824     0.115112  0.050415  0.374700  7680.000000
57     88500   2578        2399        5287     5635       624.839534     0.181414  0.025428  0.318600  7686.000000
35     93000   13227       4573        3115     8090       1114.241781    0.145646  0.039457  0.657500  7688.000000
37     8000    14486       4451        3242     12078      2485.239478    0.147540  0.038658  0.759800  7693.000000
89     57500   7870        882         6813     10637      1857.022741    0.208824  0.014666  0.463100  7695.000000
24     16500   10281       254         7442     15452      11381.840022   0.221505  0.009196  0.533900  7696.000000
72     40000   4412        947         6757     1262       222.726422     0.207829  0.015138  0.370000  7704.000000
83     5000    10842       3440        4267     9550       1488.983161    0.164284  0.032512  0.551271  7707.000000
6      20000   3242        5316        2392     7763       1046.617960    0.133707  0.044187  0.337300  7708.000000
5      77500   6040        1410        6298     12171      2539.818072    0.199672  0.018616  0.414159  7708.000000
9      48000   6901        6404        1310     5721       638.265757     0.111585  0.051601  0.436640  7714.000000
54     6000    15082       49          7667     15102      7524.500780    0.226114  0.006372  0.845800  7716.000000
48     54000   2695        5102        2615     3212       340.398358     0.137496  0.042749  0.322303  7717.000000
86     52000   10109       1478        6239     13921      4156.427587    0.198595  0.019137  0.528029  7717.000000
78     66000   1676        985         6734     2620       302.157224     0.207350  0.015384  0.288700  7719.000000
56     11500   10136       6273        1453     15368      9896.081381    0.115131  0.050712  0.529509  7726.000000
51     66000   6520        2512        5216     4706       482.782119     0.180098  0.026121  0.426800  7728.000000
13     31500   5743        6648        1080     3486       361.888563     0.106154  0.053136  0.406185  7728.000000
82     79500   13652       6148        1583     2046       269.278736     0.117984  0.049919  0.685700  7731.000000
46     47000   6383        746         6989     6520       788.492428     0.211880  0.013643  0.422790  7735.000000
72     41500   1994        7636        106      1822       255.742078     0.062609  0.060088  0.299400  7742.000000
27     61000   3130        6129        1617     3270       345.722372     0.118622  0.049785  0.334400  7746.000000
16     62000   4563        5767        1982     7626       1015.991411    0.125781  0.047260  0.373500  7749.000000
51     52500   8111        4002        3749     2915       319.537607     0.155831  0.035924  0.470300  7751.000000
43     58500   11579       747         7005     8433       1198.777067    0.212181  0.013653  0.577500  7752.000000
66     31000   12184       590         7163     7577       1006.305797    0.215548  0.012295  0.602200  7753.000000
74     89500   3590        6460        1297     3662       377.027166     0.111292  0.051899  0.347304  7757.000000
87     14000   2024        2694        5065     6859       854.425650     0.177435  0.027433  0.300700  7759.000000
23     3000    11503       337         7423     13721      3859.340034    0.220877  0.009958  0.574500  7760.000000
32     42000   10730       3020        4741     8809       1292.136357    0.171716  0.029768  0.547300  7761.000000
11     85000   10155       3132        4630     13980      4223.583593    0.170187  0.030500  0.530100  7762.000000
57     17000   8509        614         7149     12614      2809.265371    0.215300  0.012548  0.480871  7763.000000
70     28000   6267        7558        210      5177       548.686583     0.071930  0.059545  0.420098  7768.000000
37     8500    14594       868         6903     13200      3279.141120    0.210261  0.014530  0.773000  7771.000000
9      92500   9535        1672        6100     8621       1244.149074    0.196190  0.020536  0.510100  7772.000000
36     80000   4310        1810        5967     6468       777.484403     0.193148  0.021559  0.367028  7777.000000
53     97500   3373        6714        1066     4005       407.298752     0.105565  0.053650  0.340610  7780.000000
15     39000   1441        5621        2160     7406       968.265727     0.129103  0.046292  0.279303  7781.000000
37     5000    11470       1603        6178     11231      2081.516602    0.197722  0.020023  0.573600  7781.000000
86     90000   13418       789         6997     11247      2087.444238    0.212002  0.014016  0.668559  7786.000000
1      93000   8449        6280        1510     10771      1904.506330    0.116415  0.050774  0.479198  7790.000000
56     27500   5796        4600        3192     11798      2326.084591    0.146847  0.039632  0.407600  7792.000000
43     7500    14287       347         7450     11986      2434.007280    0.221650  0.010002  0.736856  7797.000000
57     5000    9751        1698        6101     15038      7180.526092    0.196195  0.020760  0.516700  7799.000000
32     80000   12383       2526        5275     5798       649.910511     0.181242  0.026225  0.612300  7801.000000
66     21000   11249       2307        5495     11799      2326.908400    0.184939  0.024806  0.565200  7802.000000
83     22500   9061        1096        6707     12595      2791.890585    0.206891  0.016249  0.496600  7803.000000
58     79500   15256       4731        3073     9703       1533.988954    0.144993  0.040309  0.885700  7804.000000
71     12000   14548       962         6844     14101      4408.082416    0.209429  0.015225  0.767700  7806.000000
38     67500   916         7412        396      467        164.127653     0.083320  0.058568  0.257978  7808.000000
8      19500   1956        2200        5611     10019      1633.255412    0.187170  0.024179  0.298332  7811.000000
43     59500   11189       2400        5413     11587      2235.045044    0.183794  0.025441  0.563057  7813.000000
66     86500   14324       505         7309     9264       1410.807440    0.218547  0.011343  0.740200  7814.000000
23     49500   14967       6627        1188     15052      7247.995229    0.108994  0.052976  0.828096  7815.000000
69     88000   14219       535         7281     11311      2113.673016    0.217873  0.011685  0.730200  7816.000000
43     96000   14490       1779        6037     12557      2766.937525    0.194816  0.021326  0.760500  7816.000000
88     5500    12094       5504        2316     7589       1009.255800    0.132414  0.045446  0.597660  7820.000000
85     51000   1972        7168        652      3082       331.210004     0.092974  0.056897  0.298878  7820.000000
61     57000   1361        6742        1079     4151       419.780957     0.106103  0.053864  0.276400  7821.000000
84     69000   6620        5134        2690     3043       328.249384     0.138956  0.042955  0.429390  7824.000000
86     37000   12099       623         7204     9604       1502.992178    0.216405  0.012615  0.597892  7827.000000
69     57500   13131       966         6866     4732       486.024456     0.209817  0.015236  0.652200  7832.000000
3      51000   2722        5273        2568     4829       497.176896     0.136705  0.043858  0.322900  7841.000000
16     66500   12579       5603        2240     4772       491.686527     0.130694  0.046205  0.621200  7843.000000
30     44000   9817        3492        4352     8040       1103.070859    0.165592  0.032901  0.518776  7844.000000
16     9500    12857       2599        5247     13858      4074.208254    0.180570  0.026743  0.635400  7846.000000
44     5500    11764       3632        4216     8927       1324.522801    0.163631  0.033703  0.584600  7848.000000
50     28500   7158        3518        4332     3595       371.800870     0.165301  0.033016  0.443400  7850.000000
14     92000   15023       1165        6687     7614       1012.965209    0.206623  0.016676  0.835852  7852.000000
8      84000   14722       5282        2571     6682       820.021207     0.136724  0.043912  0.790800  7853.000000
78     24000   4704        671         7182     10440      1778.772512    0.216078  0.013051  0.377100  7853.000000
37     66500   14600       1374        6481     10087      1658.566050    0.202829  0.018353  0.773834  7855.000000
15     68500   14381       120         7738     8170       1130.678754    0.227342  0.007554  0.747400  7858.000000
38     95000   1213        6574        1286     303        145.895166     0.111029  0.052606  0.270700  7860.000000
9      5000    14134       41          7821     14607      5474.851781    0.228764  0.006239  0.722800  7862.000000
21     58000   2910        7567        295      618        176.505240     0.077222  0.059611  0.328900  7862.000000
64     21000   10599       1993        5869     8986       1339.836246    0.191531  0.022761  0.543500  7862.000000
70     67000   8759        2592        5273     13418      3499.821719    0.181229  0.026714  0.488029  7865.000000
86     91000   9919        5356        2509     14196      4549.915622    0.135627  0.044461  0.522107  7865.000000
24     96000   13351       1708        6158     14626      5549.111961    0.197239  0.020837  0.664200  7866.000000
24     15500   15179       473         7394     15023      7088.685051    0.220003  0.011063  0.866600  7867.000000
53     63500   866         6199        1668     3321       348.794501     0.119658  0.050206  0.255400  7867.000000
1      60500   3219        4317        3553     12628      2816.472466    0.152347  0.037846  0.336700  7870.000000
12     3500    15304       370         7505     12715      2881.526660    0.222550  0.010165  0.897600  7875.000000
83     3500    11218       1071        6806     13421      3503.687867    0.208647  0.016063  0.564100  7877.000000
55     70000   8420        7337        541      3369       353.311742     0.089168  0.058056  0.478200  7878.000000
37     56000   10799       734         7145     9385       1441.623678    0.215250  0.013507  0.549688  7879.000000
82     33500   2326        2618        5264     3985       405.808992     0.180980  0.026851  0.311400  7882.000000
59     74500   8708        4923        2963     2541       298.012631     0.143291  0.041663  0.486714  7886.000000
19     24000   12794       1115        6772     10020      1633.442681    0.208044  0.016376  0.632200  7887.000000
7      73500   694         5290        2598     1670       247.034584     0.137200  0.043968  0.247200  7888.000000
85     27000   9696        7212        681      3167       337.817829     0.093973  0.057187  0.514600  7893.000000
55     11500   15338       890         7007     13825      4031.913620    0.212261  0.014736  0.911900  7897.000000
66     48500   11762       1434        6466     8065       1109.335749    0.202563  0.018797  0.584500  7900.000000
74     73500   6571        7072        828      3023       327.301672     0.098608  0.056316  0.428200  7900.000000
11     63000   8356        7477        432      12371      2653.321110    0.084843  0.059020  0.476700  7909.000000
23     88000   9633        2108        5809     15678      27633.084674   0.190321  0.023564  0.512800  7917.000000
29     72500   14423       4667        3253     12789      2930.691672    0.147671  0.039928  0.752000  7920.000000
86     80500   7935        6961        959      12434      2691.098393    0.102357  0.055467  0.465095  7920.000000
49     22500   5051        3312        4609     12986      3092.513743    0.169864  0.031613  0.387500  7921.000000
54     65000   7848        5400        2524     12668      2849.565810    0.135973  0.044768  0.462300  7924.000000
59     5000    12966       887         7039     12865      2993.123201    0.212748  0.014723  0.641900  7926.000000
29     81500   14506       1179        6747     12531      2751.726828    0.207627  0.016803  0.762886  7926.000000
54     57000   3728        3839        4089     7414       971.012571     0.161594  0.035031  0.351500  7928.000000
69     37500   3410        4587        3344     6562       796.080905     0.149066  0.039579  0.341670  7931.000000
33     27000   7169        4579        3358     370        156.059260     0.149190  0.039528  0.443688  7937.000000
74     77000   5250        6876        1065     1751       251.642545     0.105530  0.054863  0.392842  7941.000000
67     56500   7178        345         7601     14392      4947.170309    0.224789  0.009985  0.443800  7946.000000
69     75000   14941       3995        3951     11672      2270.465095    0.158997  0.035884  0.823900  7946.000000
20     74500   7336        5354        2597     2967       323.661952     0.137187  0.044443  0.448500  7951.000000
54     54500   2241        4920        3036     5970       678.317532     0.144300  0.041649  0.308155  7956.000000
56     58500   12818       5040        2916     14323      4803.570940    0.142603  0.042387  0.633522  7956.000000
9      96500   14635       533         7425     11981      2429.420719    0.220961  0.011650  0.777500  7958.000000
10     58000   559         5999        1962     5043       529.504234     0.125383  0.048841  0.239100  7961.000000
37     10500   13882       719         7243     12712      2880.326320    0.217061  0.013424  0.703598  7962.000000
17     70000   2901        1994        5969     11509      2195.269545    0.193169  0.022776  0.328600  7963.000000
41     35000   3429        5595        2369     6234       729.961485     0.133401  0.046150  0.342100  7964.000000
49     63500   1487        6527        1437     5355       575.491713     0.114710  0.052329  0.281600  7964.000000
55     52500   2206        1520        6447     1077       210.046304     0.202150  0.019423  0.307000  7967.000000
78     15000   12408       2984        4985     15150      7808.715706    0.176129  0.029544  0.613399  7969.000000
83     76500   10884       3429        4545     7784       1050.536925    0.168890  0.032423  0.552300  7974.000000
7      66000   3521        7018        957      1993       265.267837     0.102228  0.055893  0.345200  7975.000000
60     4000    12429       421         7556     9885       1590.689043    0.223874  0.010627  0.614500  7977.000000
84     14500   6657        225         7753     10853      1933.460502    0.227492  0.008888  0.430233  7978.000000
57     63000   1670        7711        268      4598       466.745038     0.075905  0.060579  0.288535  7979.000000
74     69000   1405        6262        1721     1081       210.178030     0.120796  0.050617  0.278200  7983.000000
41     51500   10442       119         7865     5730       639.972979     0.229563  0.007550  0.539100  7984.000000
86     42000   7457        1366        6621     9935       1606.123712    0.205354  0.018278  0.452000  7987.000000
44     45000   7500        6347        1640     8462       1205.190641    0.119276  0.051197  0.453384  7987.000000
76     80500   6027        972         7015     7963       1086.809226    0.212413  0.015259  0.413900  7987.000000
1      76000   6296        3830        4161     6048       692.022138     0.162600  0.034958  0.420700  7991.000000
51     44500   2033        3249        4742     4476       452.795308     0.171718  0.031182  0.301400  7991.000000
15     45000   9660        2894        5098     7734       1040.923087    0.177885  0.028769  0.513528  7992.000000
9      49000   5422        2423        5572     9971       1617.497841    0.186341  0.025600  0.397516  7995.000000
18     51000   921         7602        394      426        160.959309     0.083192  0.059872  0.258210  7996.000000
32     17000   10433       4431        3567     7026       888.497165     0.152590  0.038529  0.538700  7998.000000
74     29500   2945        6248        1750     8021       1099.641345    0.121368  0.050529  0.329942  7998.000000
79     83000   6539        758         7241     6442       771.934222     0.217056  0.013726  0.427350  7999.000000
42     5500    11844       9           7990     13152      3239.412851    0.232037  0.005123  0.587120  7999.000000
37     70500   7680        71          7928     14157      4495.096012    0.230875  0.006894  0.458000  7999.000000
67     34500   6421        1067        6933     12109      2506.946228    0.210734  0.016034  0.423800  8000.000000
8      87500   14241       169         7833     14813      6098.077902    0.228923  0.008228  0.732100  8002.000000
57     57000   3273        6359        1643     1099       211.674136     0.119336  0.051304  0.338123  8002.000000
24     19500   10268       6481        1522     15275      8847.157033    0.116694  0.052013  0.533316  8003.000000
56     80500   14145       6364        1639     13045      3147.513066    0.119274  0.051322  0.723267  8003.000000
5      98000   13629       3021        4982     14562      5349.627577    0.176117  0.029769  0.683344  8003.000000
26     96500   1755        6377        1628     3020       327.267057     0.118784  0.051392  0.291800  8005.000000
70     30000   13663       5145        2860     6330       749.174159     0.141781  0.043026  0.686500  8005.000000
62     98500   9831        5937        2078     4287       433.524932     0.127395  0.048449  0.519123  8015.000000
11     97000   12538       1084        6932     13018      3126.037220    0.210715  0.016163  0.619300  8016.000000
48     16500   5864        6954        1062     3899       398.064566     0.105405  0.055436  0.409300  8016.000000
35     67000   8478        5962        2054     13478      3571.774951    0.126901  0.048610  0.480285  8016.000000
71     70500   12855       5986        2031     9197       1396.994060    0.126534  0.048739  0.635400  8017.000000
6      86000   9142        3558        4460     6494       783.944698     0.167435  0.033292  0.499117  8018.000000
70     33500   5918        5980        2039     9891       1592.772381    0.126698  0.048709  0.410800  8019.000000
35     71000   15330       2669        5351     9022       1347.819044    0.182652  0.027230  0.908100  8020.000000
86     70500   14393       4848        3173     13650      3778.499290    0.146545  0.041013  0.748280  8021.000000
88     77000   3185        5673        2348     3857       393.995830     0.132878  0.046571  0.335700  8021.000000
72     48500   655         1987        6034     583        174.180292     0.194800  0.022696  0.245000  8021.000000
61     59500   2915        1378        6646     3217       340.865254     0.205829  0.018405  0.329003  8024.000000
55     82000   2919        7270        754      4332       437.994199     0.096598  0.057604  0.329100  8024.000000
7      24500   4750        5733        2291     870        196.140904     0.131915  0.047025  0.378800  8024.000000
68     29500   9081        989         7036     8502       1214.475442    0.212734  0.015435  0.497100  8025.000000
80     18000   1334        2493        5536     6608       802.472263     0.185821  0.026028  0.275404  8029.000000
82     38500   676         6168        1862     1332       226.523307     0.123827  0.050031  0.246088  8030.000000
7      83500   1139        6571        1462     1878       259.307337     0.115305  0.052583  0.267900  8033.000000
70     47000   7452        1940        6093     10397      1764.237433    0.196064  0.022355  0.451900  8033.000000
73     4500    14107       323         7712     9215       1401.249527    0.226876  0.009813  0.720658  8035.000000
7      9000    11742       2620        5417     15155      7830.064894    0.183874  0.026883  0.583900  8037.000000
1      7000    11638       3955        4086     13945      4189.205708    0.161549  0.035726  0.579800  8041.000000
84     38500   6315        7713        330      1794       254.290366     0.079325  0.060595  0.421200  8043.000000
59     35000   5264        3298        4748     3702       380.063664     0.171824  0.031539  0.393200  8046.000000
68     6000    10315       3171        4876     13460      3546.939562    0.174240  0.030683  0.535065  8047.000000
55     23500   12930       2215        5834     13942      4185.852308    0.190864  0.024267  0.639900  8049.000000
21     57000   1016        6889        1162     399        159.011732     0.108136  0.054946  0.262905  8051.000000
71     19000   14223       7694        359      9448       1457.986725    0.080857  0.060423  0.730800  8053.000000
16     55000   7398        4879        3181     8424       1197.239345    0.146715  0.041250  0.450300  8060.000000
54     68500   14094       3319        4745     14345      4855.977727    0.171740  0.031647  0.719500  8064.000000
68     20500   3502        4545        3526     8159       1128.065437    0.151886  0.039230  0.344800  8071.000000
35     89000   14597       5385        2687     9278       1413.196708    0.138899  0.044661  0.773100  8072.000000
1      47000   8292        3188        4884     10848      1931.897784    0.174380  0.030774  0.475185  8072.000000
13     43500   4263        7987        87       5748       642.246097     0.060656  0.062738  0.365700  8074.000000
21     69000   8446        7140        937      636        178.683984     0.101703  0.056748  0.479100  8077.000000
51     3000    15130       1137        6940     11295      2105.280704    0.210932  0.016521  0.854800  8077.000000
76     23500   3282        3498        4579     12973      3077.922028    0.169427  0.032927  0.338493  8077.000000
54     83500   13362       4299        3779     15692      28999.245881   0.156155  0.037767  0.664900  8078.000000
9      53000   6781        3724        4355     3989       406.112457     0.165694  0.034310  0.433744  8079.000000
79     91500   7783        1431        6652     9639       1513.011776    0.205898  0.018784  0.460671  8083.000000
69     98000   9331        8070        13       9524       1480.152060    0.042389  0.063347  0.504500  8083.000000
29     53500   7236        1748        6337     13905      4130.942260    0.200251  0.021044  0.445429  8085.000000
43     51000   14166       4722        3363     10673      1869.455454    0.149235  0.040264  0.725200  8085.000000
18     68000   3413        7096        991      3825       391.366879     0.103121  0.056493  0.341700  8087.000000
66     57500   6305        2416        5674     9848       1581.390450    0.188092  0.025556  0.420957  8090.000000
86     68500   13564       37          8054     10980      1980.382257    0.233499  0.006097  0.678700  8091.000000
64     18000   8104        3834        4258     6342       750.744132     0.164081  0.034980  0.470100  8092.000000
23     79000   14411       6827        1266     15283      9003.931010    0.110712  0.054550  0.750326  8093.000000
54     3000    9276        389         7706     14522      5245.379441    0.226730  0.010276  0.502872  8095.000000
57     63500   9607        5231        2870     5271       562.093187     0.141951  0.043608  0.512300  8101.000000
62     89500   2469        3962        4140     5044       529.619712     0.162243  0.035743  0.315500  8102.000000
11     91000   14974       4599        3505     13100      3196.222868    0.151528  0.039631  0.828800  8104.000000
34     2500    12564       2415        5689     14519      5243.325359    0.188275  0.025554  0.620517  8104.000000
86     86500   14309       7733        377      12555      2766.571113    0.082207  0.060750  0.738800  8110.000000
86     61500   13684       553         7558     11782      2318.884608    0.223939  0.011919  0.688063  8111.000000
42     85000   1350        8102        9        360        154.227451     0.040739  0.063562  0.276100  8111.000000
10     53500   9435        4954        3162     6090       700.374615     0.146309  0.041857  0.507400  8116.000000
60     84000   7758        4603        3520     6984       879.718449     0.151824  0.039637  0.460000  8123.000000
27     73000   377         554         7570     5976       679.609623     0.224149  0.011937  0.227461  8124.000000
32     46500   14989       833         7293     6410       764.152656     0.218202  0.014273  0.830000  8126.000000
61     53500   3101        2611        5517     4618       469.550644     0.185504  0.026803  0.333808  8128.000000
15     12500   14777       266         7866     15585      15877.367275   0.229575  0.009308  0.797400  8132.000000
29     3000    13128       264         7869     14882      6399.832322    0.229638  0.009285  0.651981  8133.000000
45     15500   5096        2306        5830     15641      21688.941320   0.190842  0.024804  0.388726  8136.000000
74     94500   4922        6643        1494     5920       669.222710     0.116214  0.053070  0.383725  8137.000000
71     7000    12935       599         7539     13804      3991.765966    0.223513  0.012406  0.640000  8138.000000
56     85500   9934        3715        4426     11206      2067.307020    0.166845  0.034264  0.522600  8141.000000
3      39500   13769       7423        719      3484       361.693858     0.095324  0.058638  0.694200  8142.000000
